#Chr	Start	End	Gene	CDS_mutation_syntax	AA_mutation_syntax	Report	comment	Exon	Accession_number
NC_000004.11	55592051	55592051	KIT	-	459	region_all	-	exon9	NM_000222
NC_000004.11	55592052	55592052	KIT	-	459	region_all	-	exon9	NM_000222
NC_000004.11	55592053	55592053	KIT	-	459	region_all	-	exon9	NM_000222
NC_000004.11	55592054	55592054	KIT	-	460	region_all	-	exon9	NM_000222
NC_000004.11	55592055	55592055	KIT	-	460	region_all	-	exon9	NM_000222
NC_000004.11	55592056	55592056	KIT	-	460	region_all	-	exon9	NM_000222
NC_000004.11	55592057	55592057	KIT	-	461	region_all	-	exon9	NM_000222
NC_000004.11	55592058	55592058	KIT	-	461	region_all	-	exon9	NM_000222
NC_000004.11	55592059	55592059	KIT	-	461	region_all	-	exon9	NM_000222
NC_000004.11	55592060	55592060	KIT	-	462	region_all	-	exon9	NM_000222
NC_000004.11	55592061	55592061	KIT	-	462	region_all	-	exon9	NM_000222
NC_000004.11	55592062	55592062	KIT	-	462	region_all	-	exon9	NM_000222
NC_000004.11	55592063	55592063	KIT	-	463	region_all	-	exon9	NM_000222
NC_000004.11	55592064	55592064	KIT	-	463	region_all	-	exon9	NM_000222
NC_000004.11	55592065	55592065	KIT	-	463	region_all	-	exon9	NM_000222
NC_000004.11	55592066	55592066	KIT	-	464	region_all	-	exon9	NM_000222
NC_000004.11	55592067	55592067	KIT	-	464	region_all	-	exon9	NM_000222
NC_000004.11	55592068	55592068	KIT	-	464	region_all	-	exon9	NM_000222
NC_000004.11	55592069	55592069	KIT	-	465	region_all	-	exon9	NM_000222
NC_000004.11	55592070	55592070	KIT	-	465	region_all	-	exon9	NM_000222
NC_000004.11	55592071	55592071	KIT	-	465	region_all	-	exon9	NM_000222
NC_000004.11	55592072	55592072	KIT	-	466	region_all	-	exon9	NM_000222
NC_000004.11	55592073	55592073	KIT	-	466	region_all	-	exon9	NM_000222
NC_000004.11	55592074	55592074	KIT	-	466	region_all	-	exon9	NM_000222
NC_000004.11	55592075	55592075	KIT	-	467	region_all	-	exon9	NM_000222
NC_000004.11	55592076	55592076	KIT	-	467	region_all	-	exon9	NM_000222
NC_000004.11	55592077	55592077	KIT	-	467	region_all	-	exon9	NM_000222
NC_000004.11	55592078	55592078	KIT	-	468	region_all	-	exon9	NM_000222
NC_000004.11	55592079	55592079	KIT	-	468	region_all	-	exon9	NM_000222
NC_000004.11	55592080	55592080	KIT	-	468	region_all	-	exon9	NM_000222
NC_000004.11	55592081	55592081	KIT	-	469	region_all	-	exon9	NM_000222
NC_000004.11	55592082	55592082	KIT	-	469	region_all	-	exon9	NM_000222
NC_000004.11	55592083	55592083	KIT	-	469	region_all	-	exon9	NM_000222
NC_000004.11	55592084	55592084	KIT	-	470	region_all	-	exon9	NM_000222
NC_000004.11	55592085	55592085	KIT	-	470	region_all	-	exon9	NM_000222
NC_000004.11	55592086	55592086	KIT	-	470	region_all	-	exon9	NM_000222
NC_000004.11	55592087	55592087	KIT	-	471	region_all	-	exon9	NM_000222
NC_000004.11	55592088	55592088	KIT	-	471	region_all	-	exon9	NM_000222
NC_000004.11	55592089	55592089	KIT	-	471	region_all	-	exon9	NM_000222
NC_000004.11	55592090	55592090	KIT	-	472	region_all	-	exon9	NM_000222
NC_000004.11	55592091	55592091	KIT	-	472	region_all	-	exon9	NM_000222
NC_000004.11	55592092	55592092	KIT	-	472	region_all	-	exon9	NM_000222
NC_000004.11	55592093	55592093	KIT	-	473	region_all	-	exon9	NM_000222
NC_000004.11	55592094	55592094	KIT	-	473	region_all	-	exon9	NM_000222
NC_000004.11	55592095	55592095	KIT	-	473	region_all	-	exon9	NM_000222
NC_000004.11	55592096	55592096	KIT	-	474	region_all	-	exon9	NM_000222
NC_000004.11	55592097	55592097	KIT	-	474	region_all	-	exon9	NM_000222
NC_000004.11	55592098	55592098	KIT	-	474	region_all	-	exon9	NM_000222
NC_000004.11	55592099	55592099	KIT	-	475	region_all	-	exon9	NM_000222
NC_000004.11	55592100	55592100	KIT	-	475	region_all	-	exon9	NM_000222
NC_000004.11	55592101	55592101	KIT	-	475	region_all	-	exon9	NM_000222
NC_000004.11	55592102	55592102	KIT	-	476	region_all	-	exon9	NM_000222
NC_000004.11	55592103	55592103	KIT	-	476	region_all	-	exon9	NM_000222
NC_000004.11	55592104	55592104	KIT	-	476	region_all	-	exon9	NM_000222
NC_000004.11	55592105	55592105	KIT	-	477	region_all	-	exon9	NM_000222
NC_000004.11	55592106	55592106	KIT	-	477	region_all	-	exon9	NM_000222
NC_000004.11	55592107	55592107	KIT	-	477	region_all	-	exon9	NM_000222
NC_000004.11	55592108	55592108	KIT	-	478	region_all	-	exon9	NM_000222
NC_000004.11	55592109	55592109	KIT	-	478	region_all	-	exon9	NM_000222
NC_000004.11	55592110	55592110	KIT	-	478	region_all	-	exon9	NM_000222
NC_000004.11	55592111	55592111	KIT	-	479	region_all	-	exon9	NM_000222
NC_000004.11	55592112	55592112	KIT	-	479	region_all	-	exon9	NM_000222
NC_000004.11	55592113	55592113	KIT	-	479	region_all	-	exon9	NM_000222
NC_000004.11	55592114	55592114	KIT	-	480	region_all	-	exon9	NM_000222
NC_000004.11	55592115	55592115	KIT	-	480	region_all	-	exon9	NM_000222
NC_000004.11	55592116	55592116	KIT	-	480	region_all	-	exon9	NM_000222
NC_000004.11	55592117	55592117	KIT	-	481	region_all	-	exon9	NM_000222
NC_000004.11	55592118	55592118	KIT	-	481	region_all	-	exon9	NM_000222
NC_000004.11	55592119	55592119	KIT	-	481	region_all	-	exon9	NM_000222
NC_000004.11	55592120	55592120	KIT	-	482	region_all	-	exon9	NM_000222
NC_000004.11	55592121	55592121	KIT	-	482	region_all	-	exon9	NM_000222
NC_000004.11	55592122	55592122	KIT	-	482	region_all	-	exon9	NM_000222
NC_000004.11	55592123	55592123	KIT	-	483	region_all	-	exon9	NM_000222
NC_000004.11	55592124	55592124	KIT	-	483	region_all	-	exon9	NM_000222
NC_000004.11	55592125	55592125	KIT	-	483	region_all	-	exon9	NM_000222
NC_000004.11	55592126	55592126	KIT	-	484	region_all	-	exon9	NM_000222
NC_000004.11	55592127	55592127	KIT	-	484	region_all	-	exon9	NM_000222
NC_000004.11	55592128	55592128	KIT	-	484	region_all	-	exon9	NM_000222
NC_000004.11	55592129	55592129	KIT	-	485	region_all	-	exon9	NM_000222
NC_000004.11	55592130	55592130	KIT	-	485	region_all	-	exon9	NM_000222
NC_000004.11	55592131	55592131	KIT	-	485	region_all	-	exon9	NM_000222
NC_000004.11	55592132	55592132	KIT	-	486	region_all	-	exon9	NM_000222
NC_000004.11	55592133	55592133	KIT	-	486	region_all	-	exon9	NM_000222
NC_000004.11	55592134	55592134	KIT	-	486	region_all	-	exon9	NM_000222
NC_000004.11	55592135	55592135	KIT	-	487	region_all	-	exon9	NM_000222
NC_000004.11	55592136	55592136	KIT	-	487	region_all	-	exon9	NM_000222
NC_000004.11	55592137	55592137	KIT	-	487	region_all	-	exon9	NM_000222
NC_000004.11	55592138	55592138	KIT	-	488	region_all	-	exon9	NM_000222
NC_000004.11	55592139	55592139	KIT	-	488	region_all	-	exon9	NM_000222
NC_000004.11	55592140	55592140	KIT	-	488	region_all	-	exon9	NM_000222
NC_000004.11	55592141	55592141	KIT	-	489	region_all	-	exon9	NM_000222
NC_000004.11	55592142	55592142	KIT	-	489	region_all	-	exon9	NM_000222
NC_000004.11	55592143	55592143	KIT	-	489	region_all	-	exon9	NM_000222
NC_000004.11	55592144	55592144	KIT	-	490	region_all	-	exon9	NM_000222
NC_000004.11	55592145	55592145	KIT	-	490	region_all	-	exon9	NM_000222
NC_000004.11	55592146	55592146	KIT	-	490	region_all	-	exon9	NM_000222
NC_000004.11	55592147	55592147	KIT	-	491	region_all	-	exon9	NM_000222
NC_000004.11	55592148	55592148	KIT	-	491	region_all	-	exon9	NM_000222
NC_000004.11	55592149	55592149	KIT	-	491	region_all	-	exon9	NM_000222
NC_000004.11	55592150	55592150	KIT	-	492	region_all	-	exon9	NM_000222
NC_000004.11	55592151	55592151	KIT	-	492	region_all	-	exon9	NM_000222
NC_000004.11	55592152	55592152	KIT	-	492	region_all	-	exon9	NM_000222
NC_000004.11	55592153	55592153	KIT	-	493	region_all	-	exon9	NM_000222
NC_000004.11	55592154	55592154	KIT	-	493	region_all	-	exon9	NM_000222
NC_000004.11	55592155	55592155	KIT	-	493	region_all	-	exon9	NM_000222
NC_000004.11	55592156	55592156	KIT	-	494	region_all	-	exon9	NM_000222
NC_000004.11	55592157	55592157	KIT	-	494	region_all	-	exon9	NM_000222
NC_000004.11	55592158	55592158	KIT	-	494	region_all	-	exon9	NM_000222
NC_000004.11	55592159	55592159	KIT	-	495	region_all	-	exon9	NM_000222
NC_000004.11	55592160	55592160	KIT	-	495	region_all	-	exon9	NM_000222
NC_000004.11	55592161	55592161	KIT	-	495	region_all	-	exon9	NM_000222
NC_000004.11	55592162	55592162	KIT	-	496	region_all	-	exon9	NM_000222
NC_000004.11	55592163	55592163	KIT	-	496	region_all	-	exon9	NM_000222
NC_000004.11	55592164	55592164	KIT	-	496	region_all	-	exon9	NM_000222
NC_000004.11	55592165	55592165	KIT	-	497	region_all	-	exon9	NM_000222
NC_000004.11	55592166	55592166	KIT	-	497	region_all	-	exon9	NM_000222
NC_000004.11	55592167	55592167	KIT	-	497	region_all	-	exon9	NM_000222
NC_000004.11	55592168	55592168	KIT	-	498	region_all	-	exon9	NM_000222
NC_000004.11	55592169	55592169	KIT	-	498	region_all	-	exon9	NM_000222
NC_000004.11	55592170	55592170	KIT	-	498	region_all	-	exon9	NM_000222
NC_000004.11	55592171	55592171	KIT	-	499	region_all	-	exon9	NM_000222
NC_000004.11	55592172	55592172	KIT	-	499	region_all	-	exon9	NM_000222
NC_000004.11	55592173	55592173	KIT	-	499	region_all	-	exon9	NM_000222
NC_000004.11	55592174	55592174	KIT	-	500	region_all	-	exon9	NM_000222
NC_000004.11	55592175	55592175	KIT	-	500	region_all	-	exon9	NM_000222
NC_000004.11	55592176	55592176	KIT	-	500	region_all	-	exon9	NM_000222
NC_000004.11	55592177	55592177	KIT	-	501	region_all	-	exon9	NM_000222
NC_000004.11	55592178	55592178	KIT	-	501	region_all	-	exon9	NM_000222
NC_000004.11	55592179	55592179	KIT	-	501	region_all	-	exon9	NM_000222
NC_000004.11	55592180	55592180	KIT	-	502	region_all	-	exon9	NM_000222
NC_000004.11	55592181	55592181	KIT	-	502	region_all	-	exon9	NM_000222
NC_000004.11	55592182	55592182	KIT	-	502	region_all	-	exon9	NM_000222
NC_000004.11	55592183	55592183	KIT	-	503	region_all	-	exon9	NM_000222
NC_000004.11	55592184	55592184	KIT	-	503	region_all	-	exon9	NM_000222
NC_000004.11	55592185	55592185	KIT	-	503	region_all	-	exon9	NM_000222
NC_000004.11	55592186	55592186	KIT	-	504	region_all	-	exon9	NM_000222
NC_000004.11	55592187	55592187	KIT	-	504	region_all	-	exon9	NM_000222
NC_000004.11	55592188	55592188	KIT	-	504	region_all	-	exon9	NM_000222
NC_000004.11	55592189	55592189	KIT	-	505	region_all	-	exon9	NM_000222
NC_000004.11	55592190	55592190	KIT	-	505	region_all	-	exon9	NM_000222
NC_000004.11	55592191	55592191	KIT	-	505	region_all	-	exon9	NM_000222
NC_000004.11	55592192	55592192	KIT	-	506	region_all	-	exon9	NM_000222
NC_000004.11	55592193	55592193	KIT	-	506	region_all	-	exon9	NM_000222
NC_000004.11	55592194	55592194	KIT	-	506	region_all	-	exon9	NM_000222
NC_000004.11	55592195	55592195	KIT	-	507	region_all	-	exon9	NM_000222
NC_000004.11	55592196	55592196	KIT	-	507	region_all	-	exon9	NM_000222
NC_000004.11	55592197	55592197	KIT	-	507	region_all	-	exon9	NM_000222
NC_000004.11	55592198	55592198	KIT	-	508	region_all	-	exon9	NM_000222
NC_000004.11	55592199	55592199	KIT	-	508	region_all	-	exon9	NM_000222
NC_000004.11	55592200	55592200	KIT	-	508	region_all	-	exon9	NM_000222
NC_000004.11	55592201	55592201	KIT	-	509	region_all	-	exon9	NM_000222
NC_000004.11	55592202	55592202	KIT	-	509	region_all	-	exon9	NM_000222
NC_000004.11	55592203	55592203	KIT	-	509	region_all	-	exon9	NM_000222
NC_000004.11	55592204	55592204	KIT	-	510	region_all	-	exon9	NM_000222
NC_000004.11	55592205	55592205	KIT	-	510	region_all	-	exon9	NM_000222
NC_000004.11	55592206	55592206	KIT	-	510	region_all	-	exon9	NM_000222
NC_000004.11	55592207	55592207	KIT	-	511	region_all	-	exon9	NM_000222
NC_000004.11	55592208	55592208	KIT	-	511	region_all	-	exon9	NM_000222
NC_000004.11	55592209	55592209	KIT	-	511	region_all	-	exon9	NM_000222
NC_000004.11	55592210	55592210	KIT	-	512	region_all	-	exon9	NM_000222
NC_000004.11	55592211	55592211	KIT	-	512	region_all	-	exon9	NM_000222
NC_000004.11	55592212	55592212	KIT	-	512	region_all	-	exon9	NM_000222
NC_000004.11	55592213	55592213	KIT	-	513	region_all	-	exon9	NM_000222
NC_000004.11	55592214	55592214	KIT	-	513	region_all	-	exon9	NM_000222
NC_000004.11	55592215	55592215	KIT	-	513	region_all	-	exon9	NM_000222
NC_000004.11	55592216	55592216	KIT	-	514	region_all	-	exon9	NM_000222
NC_000004.11	55593582	55593582	KIT	-	550	region_all	-	exon11	NM_000222
NC_000004.11	55593583	55593583	KIT	-	550	region_all	-	exon11	NM_000222
NC_000004.11	55593584	55593584	KIT	-	550	region_all	-	exon11	NM_000222
NC_000004.11	55593585	55593585	KIT	-	551	region_all	-	exon11	NM_000222
NC_000004.11	55593586	55593586	KIT	-	551	region_all	-	exon11	NM_000222
NC_000004.11	55593587	55593587	KIT	-	551	region_all	-	exon11	NM_000222
NC_000004.11	55593588	55593588	KIT	-	552	region_all	-	exon11	NM_000222
NC_000004.11	55593589	55593589	KIT	-	552	region_all	-	exon11	NM_000222
NC_000004.11	55593590	55593590	KIT	-	552	region_all	-	exon11	NM_000222
NC_000004.11	55593591	55593591	KIT	-	553	region_all	-	exon11	NM_000222
NC_000004.11	55593592	55593592	KIT	-	553	region_all	-	exon11	NM_000222
NC_000004.11	55593593	55593593	KIT	-	553	region_all	-	exon11	NM_000222
NC_000004.11	55593594	55593594	KIT	-	554	region_all	-	exon11	NM_000222
NC_000004.11	55593595	55593595	KIT	-	554	region_all	-	exon11	NM_000222
NC_000004.11	55593596	55593596	KIT	-	554	region_all	-	exon11	NM_000222
NC_000004.11	55593597	55593597	KIT	-	555	region_all	-	exon11	NM_000222
NC_000004.11	55593598	55593598	KIT	-	555	region_all	-	exon11	NM_000222
NC_000004.11	55593599	55593599	KIT	-	555	region_all	-	exon11	NM_000222
NC_000004.11	55593600	55593600	KIT	-	556	region_all	-	exon11	NM_000222
NC_000004.11	55593601	55593601	KIT	-	556	region_all	-	exon11	NM_000222
NC_000004.11	55593602	55593602	KIT	-	556	region_all	-	exon11	NM_000222
NC_000004.11	55593603	55593603	KIT	-	557	region_all	-	exon11	NM_000222
NC_000004.11	55593604	55593604	KIT	-	557	region_all	-	exon11	NM_000222
NC_000004.11	55593605	55593605	KIT	-	557	region_all	-	exon11	NM_000222
NC_000004.11	55593606	55593606	KIT	-	558	region_all	-	exon11	NM_000222
NC_000004.11	55593607	55593607	KIT	-	558	region_all	-	exon11	NM_000222
NC_000004.11	55593608	55593608	KIT	-	558	region_all	-	exon11	NM_000222
NC_000004.11	55593609	55593609	KIT	-	559	region_all	-	exon11	NM_000222
NC_000004.11	55593610	55593610	KIT	-	559	region_all	-	exon11	NM_000222
NC_000004.11	55593611	55593611	KIT	-	559	region_all	-	exon11	NM_000222
NC_000004.11	55593612	55593612	KIT	-	560	region_all	-	exon11	NM_000222
NC_000004.11	55593613	55593613	KIT	-	560	region_all	-	exon11	NM_000222
NC_000004.11	55593614	55593614	KIT	-	560	region_all	-	exon11	NM_000222
NC_000004.11	55593615	55593615	KIT	-	561	region_all	-	exon11	NM_000222
NC_000004.11	55593616	55593616	KIT	-	561	region_all	-	exon11	NM_000222
NC_000004.11	55593617	55593617	KIT	-	561	region_all	-	exon11	NM_000222
NC_000004.11	55593618	55593618	KIT	-	562	region_all	-	exon11	NM_000222
NC_000004.11	55593619	55593619	KIT	-	562	region_all	-	exon11	NM_000222
NC_000004.11	55593620	55593620	KIT	-	562	region_all	-	exon11	NM_000222
NC_000004.11	55593621	55593621	KIT	-	563	region_all	-	exon11	NM_000222
NC_000004.11	55593622	55593622	KIT	-	563	region_all	-	exon11	NM_000222
NC_000004.11	55593623	55593623	KIT	-	563	region_all	-	exon11	NM_000222
NC_000004.11	55593624	55593624	KIT	-	564	region_all	-	exon11	NM_000222
NC_000004.11	55593625	55593625	KIT	-	564	region_all	-	exon11	NM_000222
NC_000004.11	55593626	55593626	KIT	-	564	region_all	-	exon11	NM_000222
NC_000004.11	55593627	55593627	KIT	-	565	region_all	-	exon11	NM_000222
NC_000004.11	55593628	55593628	KIT	-	565	region_all	-	exon11	NM_000222
NC_000004.11	55593629	55593629	KIT	-	565	region_all	-	exon11	NM_000222
NC_000004.11	55593630	55593630	KIT	-	566	region_all	-	exon11	NM_000222
NC_000004.11	55593631	55593631	KIT	-	566	region_all	-	exon11	NM_000222
NC_000004.11	55593632	55593632	KIT	-	566	region_all	-	exon11	NM_000222
NC_000004.11	55593633	55593633	KIT	-	567	region_all	-	exon11	NM_000222
NC_000004.11	55593634	55593634	KIT	-	567	region_all	-	exon11	NM_000222
NC_000004.11	55593635	55593635	KIT	-	567	region_all	-	exon11	NM_000222
NC_000004.11	55593636	55593636	KIT	-	568	region_all	-	exon11	NM_000222
NC_000004.11	55593637	55593637	KIT	-	568	region_all	-	exon11	NM_000222
NC_000004.11	55593638	55593638	KIT	-	568	region_all	-	exon11	NM_000222
NC_000004.11	55593639	55593639	KIT	-	569	region_all	-	exon11	NM_000222
NC_000004.11	55593640	55593640	KIT	-	569	region_all	-	exon11	NM_000222
NC_000004.11	55593641	55593641	KIT	-	569	region_all	-	exon11	NM_000222
NC_000004.11	55593642	55593642	KIT	-	570	region_all	-	exon11	NM_000222
NC_000004.11	55593643	55593643	KIT	-	570	region_all	-	exon11	NM_000222
NC_000004.11	55593644	55593644	KIT	-	570	region_all	-	exon11	NM_000222
NC_000004.11	55593645	55593645	KIT	-	571	region_all	-	exon11	NM_000222
NC_000004.11	55593646	55593646	KIT	-	571	region_all	-	exon11	NM_000222
NC_000004.11	55593647	55593647	KIT	-	571	region_all	-	exon11	NM_000222
NC_000004.11	55593648	55593648	KIT	-	572	region_all	-	exon11	NM_000222
NC_000004.11	55593649	55593649	KIT	-	572	region_all	-	exon11	NM_000222
NC_000004.11	55593650	55593650	KIT	-	572	region_all	-	exon11	NM_000222
NC_000004.11	55593651	55593651	KIT	-	573	region_all	-	exon11	NM_000222
NC_000004.11	55593652	55593652	KIT	-	573	region_all	-	exon11	NM_000222
NC_000004.11	55593653	55593653	KIT	-	573	region_all	-	exon11	NM_000222
NC_000004.11	55593654	55593654	KIT	-	574	region_all	-	exon11	NM_000222
NC_000004.11	55593655	55593655	KIT	-	574	region_all	-	exon11	NM_000222
NC_000004.11	55593656	55593656	KIT	-	574	region_all	-	exon11	NM_000222
NC_000004.11	55593657	55593657	KIT	-	575	region_all	-	exon11	NM_000222
NC_000004.11	55593658	55593658	KIT	-	575	region_all	-	exon11	NM_000222
NC_000004.11	55593659	55593659	KIT	-	575	region_all	-	exon11	NM_000222
NC_000004.11	55593660	55593660	KIT	-	576	region_all	-	exon11	NM_000222
NC_000004.11	55593661	55593661	KIT	-	576	region_all	-	exon11	NM_000222
NC_000004.11	55593662	55593662	KIT	-	576	region_all	-	exon11	NM_000222
NC_000004.11	55593663	55593663	KIT	-	577	region_all	-	exon11	NM_000222
NC_000004.11	55593664	55593664	KIT	-	577	region_all	-	exon11	NM_000222
NC_000004.11	55593665	55593665	KIT	-	577	region_all	-	exon11	NM_000222
NC_000004.11	55593666	55593666	KIT	-	578	region_all	-	exon11	NM_000222
NC_000004.11	55593667	55593667	KIT	-	578	region_all	-	exon11	NM_000222
NC_000004.11	55593668	55593668	KIT	-	578	region_all	-	exon11	NM_000222
NC_000004.11	55593669	55593669	KIT	-	579	region_all	-	exon11	NM_000222
NC_000004.11	55593670	55593670	KIT	-	579	region_all	-	exon11	NM_000222
NC_000004.11	55593671	55593671	KIT	-	579	region_all	-	exon11	NM_000222
NC_000004.11	55593672	55593672	KIT	-	580	region_all	-	exon11	NM_000222
NC_000004.11	55593673	55593673	KIT	-	580	region_all	-	exon11	NM_000222
NC_000004.11	55593674	55593674	KIT	-	580	region_all	-	exon11	NM_000222
NC_000004.11	55593675	55593675	KIT	-	581	region_all	-	exon11	NM_000222
NC_000004.11	55593676	55593676	KIT	-	581	region_all	-	exon11	NM_000222
NC_000004.11	55593677	55593677	KIT	-	581	region_all	-	exon11	NM_000222
NC_000004.11	55593678	55593678	KIT	-	582	region_all	-	exon11	NM_000222
NC_000004.11	55593679	55593679	KIT	-	582	region_all	-	exon11	NM_000222
NC_000004.11	55593680	55593680	KIT	-	582	region_all	-	exon11	NM_000222
NC_000004.11	55593681	55593681	KIT	-	583	region_all	-	exon11	NM_000222
NC_000004.11	55593682	55593682	KIT	-	583	region_all	-	exon11	NM_000222
NC_000004.11	55593683	55593683	KIT	-	583	region_all	-	exon11	NM_000222
NC_000004.11	55593684	55593684	KIT	-	584	region_all	-	exon11	NM_000222
NC_000004.11	55593685	55593685	KIT	-	584	region_all	-	exon11	NM_000222
NC_000004.11	55593686	55593686	KIT	-	584	region_all	-	exon11	NM_000222
NC_000004.11	55593687	55593687	KIT	-	585	region_all	-	exon11	NM_000222
NC_000004.11	55593688	55593688	KIT	-	585	region_all	-	exon11	NM_000222
NC_000004.11	55593689	55593689	KIT	-	585	region_all	-	exon11	NM_000222
NC_000004.11	55593690	55593690	KIT	-	586	region_all	-	exon11	NM_000222
NC_000004.11	55593691	55593691	KIT	-	586	region_all	-	exon11	NM_000222
NC_000004.11	55593692	55593692	KIT	-	586	region_all	-	exon11	NM_000222
NC_000004.11	55593693	55593693	KIT	-	587	region_all	-	exon11	NM_000222
NC_000004.11	55593694	55593694	KIT	-	587	region_all	-	exon11	NM_000222
NC_000004.11	55593695	55593695	KIT	-	587	region_all	-	exon11	NM_000222
NC_000004.11	55593696	55593696	KIT	-	588	region_all	-	exon11	NM_000222
NC_000004.11	55593697	55593697	KIT	-	588	region_all	-	exon11	NM_000222
NC_000004.11	55593698	55593698	KIT	-	588	region_all	-	exon11	NM_000222
NC_000004.11	55593699	55593699	KIT	-	589	region_all	-	exon11	NM_000222
NC_000004.11	55593700	55593700	KIT	-	589	region_all	-	exon11	NM_000222
