NC_000004.11	1795710	1795711	FGFR3	-	p.17	region_all	-	exon2	NM_000142.5
NC_000004.11	1795711	1795712	FGFR3	-	p.17	region_all	-	exon2	NM_000142.5
NC_000004.11	1795712	1795713	FGFR3	-	p.17	region_all	-	exon2	NM_000142.5
NC_000004.11	1795713	1795714	FGFR3	-	p.18	region_all	-	exon2	NM_000142.5
NC_000004.11	1795714	1795715	FGFR3	-	p.18	region_all	-	exon2	NM_000142.5
NC_000004.11	1795715	1795716	FGFR3	-	p.18	region_all	-	exon2	NM_000142.5
NC_000004.11	1795716	1795717	FGFR3	-	p.19	region_all	-	exon2	NM_000142.5
NC_000004.11	1795717	1795718	FGFR3	-	p.19	region_all	-	exon2	NM_000142.5
NC_000004.11	1795718	1795719	FGFR3	-	p.19	region_all	-	exon2	NM_000142.5
NC_000004.11	1795719	1795720	FGFR3	-	p.20	region_all	-	exon2	NM_000142.5
NC_000004.11	1795720	1795721	FGFR3	-	p.20	region_all	-	exon2	NM_000142.5
NC_000004.11	1795721	1795722	FGFR3	-	p.20	region_all	-	exon2	NM_000142.5
NC_000004.11	1795722	1795723	FGFR3	-	p.21	region_all	-	exon2	NM_000142.5
NC_000004.11	1795723	1795724	FGFR3	-	p.21	region_all	-	exon2	NM_000142.5
NC_000004.11	1795724	1795725	FGFR3	-	p.21	region_all	-	exon2	NM_000142.5
NC_000004.11	1795725	1795726	FGFR3	-	p.22	region_all	-	exon2	NM_000142.5
NC_000004.11	1795726	1795727	FGFR3	-	p.22	region_all	-	exon2	NM_000142.5
NC_000004.11	1795727	1795728	FGFR3	-	p.22	region_all	-	exon2	NM_000142.5
NC_000004.11	1795728	1795729	FGFR3	-	p.23	region_all	-	exon2	NM_000142.5
NC_000004.11	1795729	1795730	FGFR3	-	p.23	region_all	-	exon2	NM_000142.5
NC_000004.11	1795730	1795731	FGFR3	-	p.23	region_all	-	exon2	NM_000142.5
NC_000004.11	1795731	1795732	FGFR3	-	p.24	region_all	-	exon2	NM_000142.5
NC_000004.11	1795732	1795733	FGFR3	-	p.24	region_all	-	exon2	NM_000142.5
NC_000004.11	1795733	1795734	FGFR3	-	p.24	region_all	-	exon2	NM_000142.5
NC_000004.11	1795734	1795735	FGFR3	-	p.25	region_all	-	exon2	NM_000142.5
NC_000004.11	1795735	1795736	FGFR3	-	p.25	region_all	-	exon2	NM_000142.5
NC_000004.11	1795736	1795737	FGFR3	-	p.25	region_all	-	exon2	NM_000142.5
NC_000004.11	1795737	1795738	FGFR3	-	p.26	region_all	-	exon2	NM_000142.5
NC_000004.11	1795738	1795739	FGFR3	-	p.26	region_all	-	exon2	NM_000142.5
NC_000004.11	1795739	1795740	FGFR3	-	p.26	region_all	-	exon2	NM_000142.5
NC_000004.11	1795740	1795741	FGFR3	-	p.27	region_all	-	exon2	NM_000142.5
NC_000004.11	1795741	1795742	FGFR3	-	p.27	region_all	-	exon2	NM_000142.5
NC_000004.11	1795742	1795743	FGFR3	-	p.27	region_all	-	exon2	NM_000142.5
NC_000004.11	1795743	1795744	FGFR3	-	p.28	region_all	-	exon2	NM_000142.5
NC_000004.11	1795744	1795745	FGFR3	-	p.28	region_all	-	exon2	NM_000142.5
NC_000004.11	1795745	1795746	FGFR3	-	p.28	region_all	-	exon2	NM_000142.5
NC_000004.11	1795746	1795747	FGFR3	-	p.29	region_all	-	exon2	NM_000142.5
NC_000004.11	1795747	1795748	FGFR3	-	p.29	region_all	-	exon2	NM_000142.5
NC_000004.11	1795748	1795749	FGFR3	-	p.29	region_all	-	exon2	NM_000142.5
NC_000004.11	1795749	1795750	FGFR3	-	p.30	region_all	-	exon2	NM_000142.5
NC_000004.11	1795750	1795751	FGFR3	-	p.30	region_all	-	exon2	NM_000142.5
NC_000004.11	1795751	1795752	FGFR3	-	p.30	region_all	-	exon2	NM_000142.5
NC_000004.11	1795752	1795753	FGFR3	-	p.31	region_all	-	exon2	NM_000142.5
NC_000004.11	1795753	1795754	FGFR3	-	p.31	region_all	-	exon2	NM_000142.5
NC_000004.11	1795754	1795755	FGFR3	-	p.31	region_all	-	exon2	NM_000142.5
NC_000004.11	1795755	1795756	FGFR3	-	p.32	region_all	-	exon2	NM_000142.5
NC_000004.11	1795756	1795757	FGFR3	-	p.32	region_all	-	exon2	NM_000142.5
NC_000004.11	1795757	1795758	FGFR3	-	p.32	region_all	-	exon2	NM_000142.5
NC_000004.11	1795758	1795759	FGFR3	-	p.33	region_all	-	exon2	NM_000142.5
NC_000004.11	1795759	1795760	FGFR3	-	p.33	region_all	-	exon2	NM_000142.5
NC_000004.11	1795760	1795761	FGFR3	-	p.33	region_all	-	exon2	NM_000142.5
NC_000004.11	1795761	1795762	FGFR3	-	p.34	region_all	-	exon2	NM_000142.5
NC_000004.11	1795762	1795763	FGFR3	-	p.34	region_all	-	exon2	NM_000142.5
NC_000004.11	1795763	1795764	FGFR3	-	p.34	region_all	-	exon2	NM_000142.5
NC_000004.11	1795764	1795765	FGFR3	-	p.35	region_all	-	exon2	NM_000142.5
NC_000004.11	1795765	1795766	FGFR3	-	p.35	region_all	-	exon2	NM_000142.5
NC_000004.11	1795766	1795767	FGFR3	-	p.35	region_all	-	exon2	NM_000142.5
NC_000004.11	1795767	1795768	FGFR3	-	p.36	region_all	-	exon2	NM_000142.5
NC_000004.11	1795768	1795769	FGFR3	-	p.36	region_all	-	exon2	NM_000142.5
NC_000004.11	1795769	1795770	FGFR3	-	p.36	region_all	-	exon2	NM_000142.5
NC_000004.11	1795770	1795771	FGFR3	-	p.37	region_all	-	exon2	NM_000142.5
NC_000004.11	1795771	1795772	FGFR3	-	p.37	region_all	-	exon3	NM_000142.5
NC_000004.11	1795772	1795773	FGFR3	-	p.37	region_all	-	exon3	NM_000142.5
NC_000004.11	1795773	1795774	FGFR3	-	p.38	region_all	-	exon3	NM_000142.5
NC_000004.11	1795774	1795775	FGFR3	-	p.38	region_all	-	exon3	NM_000142.5
NC_000004.11	1795775	1795776	FGFR3	-	p.38	region_all	-	exon3	NM_000142.5
NC_000004.11	1795776	1795777	FGFR3	-	p.39	region_all	-	exon3	NM_000142.5
NC_000004.11	1795777	1795778	FGFR3	-	p.39	region_all	-	exon3	NM_000142.5
NC_000004.11	1795778	1795779	FGFR3	-	p.39	region_all	-	exon3	NM_000142.5
NC_000004.11	1795779	1795780	FGFR3	-	p.40	region_all	-	exon3	NM_000142.5
NC_000004.11	1795780	1795781	FGFR3	-	p.40	region_all	-	exon3	NM_000142.5
NC_000004.11	1795781	1795782	FGFR3	-	p.40	region_all	-	exon3	NM_000142.5
NC_000004.11	1795782	1795783	FGFR3	-	p.41	region_all	-	exon3	NM_000142.5
NC_000004.11	1795783	1795784	FGFR3	-	p.41	region_all	-	exon3	NM_000142.5
NC_000004.11	1795784	1795785	FGFR3	-	p.41	region_all	-	exon3	NM_000142.5
NC_000004.11	1795785	1795786	FGFR3	-	p.42	region_all	-	exon3	NM_000142.5
NC_000004.11	1795786	1795787	FGFR3	-	p.42	region_all	-	exon3	NM_000142.5
NC_000004.11	1795787	1795788	FGFR3	-	p.42	region_all	-	exon3	NM_000142.5
NC_000004.11	1795788	1795789	FGFR3	-	p.43	region_all	-	exon3	NM_000142.5
NC_000004.11	1795789	1795790	FGFR3	-	p.43	region_all	-	exon3	NM_000142.5
NC_000004.11	1795790	1795791	FGFR3	-	p.43	region_all	-	exon3	NM_000142.5
NC_000004.11	1795791	1795792	FGFR3	-	p.44	region_all	-	exon3	NM_000142.5
NC_000004.11	1795792	1795793	FGFR3	-	p.44	region_all	-	exon3	NM_000142.5
NC_000004.11	1795793	1795794	FGFR3	-	p.44	region_all	-	exon3	NM_000142.5
NC_000004.11	1795794	1795795	FGFR3	-	p.45	region_all	-	exon3	NM_000142.5
NC_000004.11	1795795	1795796	FGFR3	-	p.45	region_all	-	exon3	NM_000142.5
NC_000004.11	1795796	1795797	FGFR3	-	p.45	region_all	-	exon3	NM_000142.5
NC_000004.11	1795797	1795798	FGFR3	-	p.46	region_all	-	exon3	NM_000142.5
NC_000004.11	1795798	1795799	FGFR3	-	p.46	region_all	-	exon3	NM_000142.5
NC_000004.11	1795799	1795800	FGFR3	-	p.46	region_all	-	exon3	NM_000142.5
NC_000004.11	1795800	1795801	FGFR3	-	p.47	region_all	-	exon3	NM_000142.5
NC_000004.11	1795801	1795802	FGFR3	-	p.47	region_all	-	exon3	NM_000142.5
NC_000004.11	1795802	1795803	FGFR3	-	p.47	region_all	-	exon3	NM_000142.5
NC_000004.11	1795803	1795804	FGFR3	-	p.48	region_all	-	exon3	NM_000142.5
NC_000004.11	1795804	1795805	FGFR3	-	p.48	region_all	-	exon3	NM_000142.5
NC_000004.11	1795805	1795806	FGFR3	-	p.48	region_all	-	exon3	NM_000142.5
NC_000004.11	1795806	1795807	FGFR3	-	p.49	region_all	-	exon3	NM_000142.5
NC_000004.11	1795807	1795808	FGFR3	-	p.49	region_all	-	exon3	NM_000142.5
NC_000004.11	1795808	1795809	FGFR3	-	p.49	region_all	-	exon3	NM_000142.5
NC_000004.11	1795809	1795810	FGFR3	-	p.50	region_all	-	exon3	NM_000142.5
NC_000004.11	1795810	1795811	FGFR3	-	p.50	region_all	-	exon3	NM_000142.5
NC_000004.11	1795811	1795812	FGFR3	-	p.50	region_all	-	exon3	NM_000142.5
NC_000004.11	1795812	1795813	FGFR3	-	p.51	region_all	-	exon3	NM_000142.5
NC_000004.11	1795813	1795814	FGFR3	-	p.51	region_all	-	exon3	NM_000142.5
NC_000004.11	1795814	1795815	FGFR3	-	p.51	region_all	-	exon3	NM_000142.5
NC_000004.11	1795815	1795816	FGFR3	-	p.52	region_all	-	exon3	NM_000142.5
NC_000004.11	1795816	1795817	FGFR3	-	p.52	region_all	-	exon3	NM_000142.5
NC_000004.11	1795817	1795818	FGFR3	-	p.52	region_all	-	exon3	NM_000142.5
NC_000004.11	1795818	1795819	FGFR3	-	p.53	region_all	-	exon3	NM_000142.5
NC_000004.11	1795819	1795820	FGFR3	-	p.53	region_all	-	exon3	NM_000142.5
NC_000004.11	1795820	1795821	FGFR3	-	p.53	region_all	-	exon3	NM_000142.5
NC_000004.11	1795821	1795822	FGFR3	-	p.54	region_all	-	exon3	NM_000142.5
NC_000004.11	1795822	1795823	FGFR3	-	p.54	region_all	-	exon3	NM_000142.5
NC_000004.11	1795823	1795824	FGFR3	-	p.54	region_all	-	exon3	NM_000142.5
NC_000004.11	1795824	1795825	FGFR3	-	p.55	region_all	-	exon3	NM_000142.5
NC_000004.11	1795825	1795826	FGFR3	-	p.55	region_all	-	exon3	NM_000142.5
NC_000004.11	1795826	1795827	FGFR3	-	p.55	region_all	-	exon3	NM_000142.5
NC_000004.11	1795827	1795828	FGFR3	-	p.56	region_all	-	exon3	NM_000142.5
NC_000004.11	1795828	1795829	FGFR3	-	p.56	region_all	-	exon3	NM_000142.5
NC_000004.11	1795829	1795830	FGFR3	-	p.56	region_all	-	exon3	NM_000142.5
NC_000004.11	1795830	1795831	FGFR3	-	p.57	region_all	-	exon3	NM_000142.5
NC_000004.11	1795831	1795832	FGFR3	-	p.57	region_all	-	exon3	NM_000142.5
NC_000004.11	1795832	1795833	FGFR3	-	p.57	region_all	-	exon3	NM_000142.5
NC_000004.11	1795833	1795834	FGFR3	-	p.58	region_all	-	exon3	NM_000142.5
NC_000004.11	1795834	1795835	FGFR3	-	p.58	region_all	-	exon3	NM_000142.5
NC_000004.11	1795835	1795836	FGFR3	-	p.58	region_all	-	exon3	NM_000142.5
NC_000004.11	1795836	1795837	FGFR3	-	p.59	region_all	-	exon3	NM_000142.5
NC_000004.11	1795837	1795838	FGFR3	-	p.59	region_all	-	exon3	NM_000142.5
NC_000004.11	1795838	1795839	FGFR3	-	p.59	region_all	-	exon3	NM_000142.5
NC_000004.11	1795839	1795840	FGFR3	-	p.60	region_all	-	exon3	NM_000142.5
NC_000004.11	1795840	1795841	FGFR3	-	p.60	region_all	-	exon3	NM_000142.5
NC_000004.11	1795841	1795842	FGFR3	-	p.60	region_all	-	exon3	NM_000142.5
NC_000004.11	1795842	1795843	FGFR3	-	p.61	region_all	-	exon3	NM_000142.5
NC_000004.11	1795843	1795844	FGFR3	-	p.61	region_all	-	exon3	NM_000142.5
NC_000004.11	1795844	1795845	FGFR3	-	p.61	region_all	-	exon3	NM_000142.5
NC_000004.11	1795845	1795846	FGFR3	-	p.62	region_all	-	exon3	NM_000142.5
NC_000004.11	1795846	1795847	FGFR3	-	p.62	region_all	-	exon3	NM_000142.5
NC_000004.11	1795847	1795848	FGFR3	-	p.62	region_all	-	exon3	NM_000142.5
NC_000004.11	1795848	1795849	FGFR3	-	p.63	region_all	-	exon3	NM_000142.5
NC_000004.11	1795849	1795850	FGFR3	-	p.63	region_all	-	exon3	NM_000142.5
NC_000004.11	1795850	1795851	FGFR3	-	p.63	region_all	-	exon3	NM_000142.5
NC_000004.11	1795851	1795852	FGFR3	-	p.64	region_all	-	exon3	NM_000142.5
NC_000004.11	1795852	1795853	FGFR3	-	p.64	region_all	-	exon3	NM_000142.5
NC_000004.11	1795853	1795854	FGFR3	-	p.64	region_all	-	exon3	NM_000142.5
NC_000004.11	1795854	1795855	FGFR3	-	p.65	region_all	-	exon3	NM_000142.5
NC_000004.11	1795855	1795856	FGFR3	-	p.65	region_all	-	exon3	NM_000142.5
NC_000004.11	1795856	1795857	FGFR3	-	p.65	region_all	-	exon3	NM_000142.5
NC_000004.11	1795857	1795858	FGFR3	-	p.66	region_all	-	exon3	NM_000142.5
NC_000004.11	1795858	1795859	FGFR3	-	p.66	region_all	-	exon3	NM_000142.5
NC_000004.11	1795859	1795860	FGFR3	-	p.66	region_all	-	exon3	NM_000142.5
NC_000004.11	1795860	1795861	FGFR3	-	p.67	region_all	-	exon3	NM_000142.5
NC_000004.11	1795861	1795862	FGFR3	-	p.67	region_all	-	exon3	NM_000142.5
NC_000004.11	1795862	1795863	FGFR3	-	p.67	region_all	-	exon3	NM_000142.5
NC_000004.11	1795863	1795864	FGFR3	-	p.68	region_all	-	exon3	NM_000142.5
NC_000004.11	1795864	1795865	FGFR3	-	p.68	region_all	-	exon3	NM_000142.5
NC_000004.11	1795865	1795866	FGFR3	-	p.68	region_all	-	exon3	NM_000142.5
NC_000004.11	1795866	1795867	FGFR3	-	p.69	region_all	-	exon3	NM_000142.5
NC_000004.11	1795867	1795868	FGFR3	-	p.69	region_all	-	exon3	NM_000142.5
NC_000004.11	1795868	1795869	FGFR3	-	p.69	region_all	-	exon3	NM_000142.5
NC_000004.11	1795869	1795870	FGFR3	-	p.70	region_all	-	exon3	NM_000142.5
NC_000004.11	1795870	1795871	FGFR3	-	p.70	region_all	-	exon3	NM_000142.5
NC_000004.11	1795871	1795872	FGFR3	-	p.70	region_all	-	exon3	NM_000142.5
NC_000004.11	1795872	1795873	FGFR3	-	p.71	region_all	-	exon3	NM_000142.5
NC_000004.11	1795873	1795874	FGFR3	-	p.71	region_all	-	exon3	NM_000142.5
NC_000004.11	1795874	1795875	FGFR3	-	p.71	region_all	-	exon3	NM_000142.5
NC_000004.11	1795875	1795876	FGFR3	-	p.72	region_all	-	exon3	NM_000142.5
NC_000004.11	1795876	1795877	FGFR3	-	p.72	region_all	-	exon3	NM_000142.5
NC_000004.11	1795877	1795878	FGFR3	-	p.72	region_all	-	exon3	NM_000142.5
NC_000004.11	1795878	1795879	FGFR3	-	p.73	region_all	-	exon3	NM_000142.5
NC_000004.11	1795879	1795880	FGFR3	-	p.73	region_all	-	exon3	NM_000142.5
NC_000004.11	1795880	1795881	FGFR3	-	p.73	region_all	-	exon3	NM_000142.5
NC_000004.11	1795881	1795882	FGFR3	-	p.74	region_all	-	exon3	NM_000142.5
NC_000004.11	1795882	1795883	FGFR3	-	p.74	region_all	-	exon3	NM_000142.5
NC_000004.11	1795883	1795884	FGFR3	-	p.74	region_all	-	exon3	NM_000142.5
NC_000004.11	1795884	1795885	FGFR3	-	p.75	region_all	-	exon3	NM_000142.5
NC_000004.11	1795885	1795886	FGFR3	-	p.75	region_all	-	exon3	NM_000142.5
NC_000004.11	1795886	1795887	FGFR3	-	p.75	region_all	-	exon3	NM_000142.5
NC_000004.11	1795887	1795888	FGFR3	-	p.76	region_all	-	exon3	NM_000142.5
NC_000004.11	1795888	1795889	FGFR3	-	p.76	region_all	-	exon3	NM_000142.5
NC_000004.11	1795889	1795890	FGFR3	-	p.76	region_all	-	exon3	NM_000142.5
NC_000004.11	1795890	1795891	FGFR3	-	p.77	region_all	-	exon3	NM_000142.5
NC_000004.11	1795891	1795892	FGFR3	-	p.77	region_all	-	exon3	NM_000142.5
NC_000004.11	1795892	1795893	FGFR3	-	p.77	region_all	-	exon3	NM_000142.5
NC_000004.11	1795893	1795894	FGFR3	-	p.78	region_all	-	exon3	NM_000142.5
NC_000004.11	1795894	1795895	FGFR3	-	p.78	region_all	-	exon3	NM_000142.5
NC_000004.11	1795895	1795896	FGFR3	-	p.78	region_all	-	exon3	NM_000142.5
NC_000004.11	1795896	1795897	FGFR3	-	p.79	region_all	-	exon3	NM_000142.5
NC_000004.11	1795897	1795898	FGFR3	-	p.79	region_all	-	exon3	NM_000142.5
NC_000004.11	1795898	1795899	FGFR3	-	p.79	region_all	-	exon3	NM_000142.5
NC_000004.11	1795899	1795900	FGFR3	-	p.80	region_all	-	exon3	NM_000142.5
NC_000004.11	1795900	1795901	FGFR3	-	p.80	region_all	-	exon3	NM_000142.5
NC_000004.11	1795901	1795902	FGFR3	-	p.80	region_all	-	exon3	NM_000142.5
NC_000004.11	1795902	1795903	FGFR3	-	p.81	region_all	-	exon3	NM_000142.5
NC_000004.11	1795903	1795904	FGFR3	-	p.81	region_all	-	exon3	NM_000142.5
NC_000004.11	1795904	1795905	FGFR3	-	p.81	region_all	-	exon3	NM_000142.5
NC_000004.11	1795905	1795906	FGFR3	-	p.82	region_all	-	exon3	NM_000142.5
NC_000004.11	1795906	1795907	FGFR3	-	p.82	region_all	-	exon3	NM_000142.5
NC_000004.11	1795907	1795908	FGFR3	-	p.82	region_all	-	exon3	NM_000142.5
NC_000004.11	1795908	1795909	FGFR3	-	p.83	region_all	-	exon3	NM_000142.5
NC_000004.11	1795909	1795910	FGFR3	-	p.83	region_all	-	exon3	NM_000142.5
NC_000004.11	1795910	1795911	FGFR3	-	p.83	region_all	-	exon3	NM_000142.5
NC_000004.11	1795911	1795912	FGFR3	-	p.84	region_all	-	exon3	NM_000142.5
NC_000004.11	1795912	1795913	FGFR3	-	p.84	region_all	-	exon3	NM_000142.5
NC_000004.11	1795913	1795914	FGFR3	-	p.84	region_all	-	exon3	NM_000142.5
NC_000004.11	1795914	1795915	FGFR3	-	p.85	region_all	-	exon3	NM_000142.5
NC_000004.11	1795915	1795916	FGFR3	-	p.85	region_all	-	exon3	NM_000142.5
NC_000004.11	1795916	1795917	FGFR3	-	p.85	region_all	-	exon3	NM_000142.5
NC_000004.11	1795917	1795918	FGFR3	-	p.86	region_all	-	exon3	NM_000142.5
NC_000004.11	1795918	1795919	FGFR3	-	p.86	region_all	-	exon3	NM_000142.5
NC_000004.11	1795919	1795920	FGFR3	-	p.86	region_all	-	exon3	NM_000142.5
NC_000004.11	1795920	1795921	FGFR3	-	p.87	region_all	-	exon3	NM_000142.5
NC_000004.11	1795921	1795922	FGFR3	-	p.87	region_all	-	exon3	NM_000142.5
NC_000004.11	1795922	1795923	FGFR3	-	p.87	region_all	-	exon3	NM_000142.5
NC_000004.11	1795923	1795924	FGFR3	-	p.88	region_all	-	exon3	NM_000142.5
NC_000004.11	1795924	1795925	FGFR3	-	p.88	region_all	-	exon3	NM_000142.5
NC_000004.11	1795925	1795926	FGFR3	-	p.88	region_all	-	exon3	NM_000142.5
NC_000004.11	1795926	1795927	FGFR3	-	p.89	region_all	-	exon3	NM_000142.5
NC_000004.11	1795927	1795928	FGFR3	-	p.89	region_all	-	exon3	NM_000142.5
NC_000004.11	1795928	1795929	FGFR3	-	p.89	region_all	-	exon3	NM_000142.5
NC_000004.11	1795929	1795930	FGFR3	-	p.90	region_all	-	exon3	NM_000142.5
NC_000004.11	1795930	1795931	FGFR3	-	p.90	region_all	-	exon3	NM_000142.5
NC_000004.11	1795931	1795932	FGFR3	-	p.90	region_all	-	exon3	NM_000142.5
NC_000004.11	1795932	1795933	FGFR3	-	p.91	region_all	-	exon3	NM_000142.5
NC_000004.11	1795933	1795934	FGFR3	-	p.91	region_all	-	exon3	NM_000142.5
NC_000004.11	1795934	1795935	FGFR3	-	p.91	region_all	-	exon3	NM_000142.5
NC_000004.11	1795935	1795936	FGFR3	-	p.92	region_all	-	exon3	NM_000142.5
NC_000004.11	1795936	1795937	FGFR3	-	p.92	region_all	-	exon3	NM_000142.5
NC_000004.11	1795937	1795938	FGFR3	-	p.92	region_all	-	exon3	NM_000142.5
NC_000004.11	1795938	1795939	FGFR3	-	p.93	region_all	-	exon3	NM_000142.5
NC_000004.11	1795939	1795940	FGFR3	-	p.93	region_all	-	exon3	NM_000142.5
NC_000004.11	1795940	1795941	FGFR3	-	p.93	region_all	-	exon3	NM_000142.5
NC_000004.11	1795941	1795942	FGFR3	-	p.94	region_all	-	exon3	NM_000142.5
NC_000004.11	1795942	1795943	FGFR3	-	p.94	region_all	-	exon3	NM_000142.5
NC_000004.11	1795943	1795944	FGFR3	-	p.94	region_all	-	exon3	NM_000142.5
NC_000004.11	1795944	1795945	FGFR3	-	p.95	region_all	-	exon3	NM_000142.5
NC_000004.11	1795945	1795946	FGFR3	-	p.95	region_all	-	exon3	NM_000142.5
NC_000004.11	1795946	1795947	FGFR3	-	p.95	region_all	-	exon3	NM_000142.5
NC_000004.11	1795947	1795948	FGFR3	-	p.96	region_all	-	exon3	NM_000142.5
NC_000004.11	1795948	1795949	FGFR3	-	p.96	region_all	-	exon3	NM_000142.5
NC_000004.11	1795949	1795950	FGFR3	-	p.96	region_all	-	exon3	NM_000142.5
NC_000004.11	1795950	1795951	FGFR3	-	p.97	region_all	-	exon3	NM_000142.5
NC_000004.11	1795951	1795952	FGFR3	-	p.97	region_all	-	exon3	NM_000142.5
NC_000004.11	1795952	1795953	FGFR3	-	p.97	region_all	-	exon3	NM_000142.5
NC_000004.11	1795953	1795954	FGFR3	-	p.98	region_all	-	exon3	NM_000142.5
NC_000004.11	1795954	1795955	FGFR3	-	p.98	region_all	-	exon3	NM_000142.5
NC_000004.11	1795955	1795956	FGFR3	-	p.98	region_all	-	exon3	NM_000142.5
NC_000004.11	1795956	1795957	FGFR3	-	p.99	region_all	-	exon3	NM_000142.5
NC_000004.11	1795957	1795958	FGFR3	-	p.99	region_all	-	exon3	NM_000142.5
NC_000004.11	1795958	1795959	FGFR3	-	p.99	region_all	-	exon3	NM_000142.5
NC_000004.11	1795959	1795960	FGFR3	-	p.100	region_all	-	exon3	NM_000142.5
NC_000004.11	1795960	1795961	FGFR3	-	p.100	region_all	-	exon3	NM_000142.5
NC_000004.11	1795961	1795962	FGFR3	-	p.100	region_all	-	exon3	NM_000142.5
NC_000004.11	1795962	1795963	FGFR3	-	p.101	region_all	-	exon3	NM_000142.5
NC_000004.11	1795963	1795964	FGFR3	-	p.101	region_all	-	exon3	NM_000142.5
NC_000004.11	1795964	1795965	FGFR3	-	p.101	region_all	-	exon3	NM_000142.5
NC_000004.11	1795965	1795966	FGFR3	-	p.102	region_all	-	exon3	NM_000142.5
